param,value,pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,E_mix_with_edl_FULL,E_mix_without_edl,delta_E_mix,i_mix_phys_with_edl_FULL_A_per_m,i_mix_phys_without_edl_A_per_m,delta_i_mix_phys_A_per_m,i_mix_abs_with_edl_FULL_A,i_mix_abs_without_edl_A,delta_i_mix_abs_A,ratio_i_mix_abs,pct_i_mix_abs,ratio_i_mix_phys,pct_i_mix_phys,max_abs_phi_tilde_with_edl,debye_huckel_ok_with_edl,hover_params
Cdl_C,0.1,7.0,0.1,0.834,8.85e-05,0.0003878,0.488637169519862,0.4915721295774951,-0.0029349600576330515,2.0290167861919604e-09,1.9936281784656743e-09,3.538860772628608e-11,2.0290167861919604e-09,1.9936281784656743e-09,3.538860772628608e-11,1.0177508565080182,1.77508565080183,1.0177508565080182,1.77508565080183,1.42772594604192,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.00012<br>Cdl_C=0.1<br>Cdl_Pd=3.77e-05<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
Cdl_C,0.13894954943731375,7.0,0.1,0.834,8.85e-05,0.0003878,0.48784574868524677,0.4915721295774951,-0.0037263808922483044,2.040704912176342e-09,1.9936281784656743e-09,4.7076733710667624e-11,2.040704912176342e-09,1.9936281784656743e-09,4.7076733710667624e-11,1.0236135976704035,2.3613597670403403,1.0236135976704035,2.3613597670403403,1.7782954276272616,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.00012<br>Cdl_C=0.13895<br>Cdl_Pd=3.77e-05<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
Cdl_C,0.193069772888325,7.0,0.1,0.834,8.85e-05,0.0003878,0.486939067086292,0.4915721295774951,-0.004633062491203099,2.0550343645728042e-09,1.9936281784656743e-09,6.140618610712993e-11,2.0550343645728042e-09,1.9936281784656743e-09,6.140618610712993e-11,1.0308012230015675,3.080122300156744,1.0308012230015675,3.080122300156744,2.158320574559882,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.00012<br>Cdl_C=0.19307<br>Cdl_Pd=3.77e-05<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
Cdl_C,0.2682695795279726,7.0,0.1,0.834,8.85e-05,0.0003878,0.4859412891234089,0.4915721295774951,-0.005630840454086183,2.0719182432899583e-09,1.9936281784656743e-09,7.829006482428401e-11,2.0719182432899583e-09,1.9936281784656743e-09,7.829006482428401e-11,1.0392701435854188,3.927014358541882,1.0392701435854188,3.927014358541882,2.547954830861377,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.00012<br>Cdl_C=0.26827<br>Cdl_Pd=3.77e-05<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
Cdl_C,0.372759372031494,7.0,0.1,0.834,8.85e-05,0.0003878,0.48488783493230736,0.4915721295774951,-0.006684294645187716,2.0909626922325412e-09,1.9936281784656743e-09,9.733451376686692e-11,2.0909626922325412e-09,1.9936281784656743e-09,9.733451376686692e-11,1.0488228019739252,4.882280197392525,1.0488228019739252,4.882280197392525,2.924699916415417,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.00012<br>Cdl_C=0.372759<br>Cdl_Pd=3.77e-05<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
Cdl_C,0.517947467923121,7.0,0.1,0.834,8.85e-05,0.0003878,0.48381973034335646,0.4915721295774951,-0.007752399234138618,2.1115042493837125e-09,1.9936281784656743e-09,1.178760709180382e-10,2.1115042493837125e-09,1.9936281784656743e-09,1.178760709180382e-10,1.0591264069154347,5.912640691543464,1.0591264069154347,5.912640691543464,3.2683077100958258,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.00012<br>Cdl_C=0.517947<br>Cdl_Pd=3.77e-05<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
Cdl_C,0.7196856730011519,7.0,0.1,0.834,8.85e-05,0.0003878,0.48277653169030726,0.4915721295774951,-0.008795597887187812,2.132730811585747e-09,1.9936281784656743e-09,1.3910263312007274e-10,2.132730811585747e-09,1.9936281784656743e-09,1.3910263312007274e-10,1.0697736090523802,6.977360905238016,1.0697736090523802,6.977360905238016,3.5648601103428312,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.00012<br>Cdl_C=0.719686<br>Cdl_Pd=3.77e-05<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
Cdl_C,1.0,7.0,0.1,0.834,8.85e-05,0.0003878,0.48179027962249854,0.4915721295774951,-0.009781849954996535,2.153838942018271e-09,1.9936281784656743e-09,1.6021076355259668e-10,2.153838942018271e-09,1.9936281784656743e-09,1.6021076355259668e-10,1.0803614060450817,8.036140604508171,1.0803614060450817,8.036140604508171,3.8083684750190656,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.00012<br>Cdl_C=1<br>Cdl_Pd=3.77e-05<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
Cdl_C,1.3894954943731375,7.0,0.1,0.834,8.85e-05,0.0003878,0.4808821763902871,0.4915721295774951,-0.010689953187208001,2.1741671784690963e-09,1.9936281784656743e-09,1.8053900000342202e-10,2.1741671784690963e-09,1.9936281784656743e-09,1.8053900000342202e-10,1.0905580097399945,9.055800973999448,1.0905580097399945,9.055800973999448,3.999773981671261,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.00012<br>Cdl_C=1.3895<br>Cdl_Pd=3.77e-05<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
Cdl_C,1.9306977288832496,7.0,0.1,0.834,8.85e-05,0.0003878,0.4800622885050482,0.4915721295774951,-0.011509841072446902,2.1932668244458275e-09,1.9936281784656743e-09,1.996386459801532e-10,2.1932668244458275e-09,1.9936281784656743e-09,1.996386459801532e-10,1.1001383548530088,10.013835485300879,1.1001383548530088,10.013835485300879,4.1445198333969415,False,C_tot=0.01 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.00012<br>Cdl_C=1.9307<br>Cdl_Pd=3.77e-05<br>pzc_Au=0.513<br>pzc_C=0.361<br>pzc_Pd=0.371<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878
