param,value,pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,E_mix_with_edl_FULL,E_mix_without_edl,delta_E_mix,i_mix_phys_with_edl_FULL_A_per_m,i_mix_phys_without_edl_A_per_m,delta_i_mix_phys_A_per_m,i_mix_abs_with_edl_FULL_A,i_mix_abs_without_edl_A,delta_i_mix_abs_A,i_mix_avg_with_edl_FULL_A_per_m2,i_mix_avg_without_edl_A_per_m2,delta_i_mix_avg_A_per_m2,ratio_i_mix_avg,pct_i_mix_avg,ratio_i_mix_abs,pct_i_mix_abs,ratio_i_mix_phys,pct_i_mix_phys,max_abs_phi_tilde_with_edl,debye_huckel_ok_with_edl,hover_params,value_M
C_tot,0.1,7.0,0.1,0.834,8.85e-05,0.0003878,0.6686650108674933,0.49157212957749513,0.17709288128999817,1.909425401254629e-09,1.993628178465674e-09,-8.420277721104492e-11,1.909425401254629e-09,1.993628178465674e-09,-8.420277721104492e-11,0.039779695859471435,0.041533920384701536,-0.0017542245252301011,0.9577640514311708,-4.2235948568829205,0.9577640514311707,-4.223594856882924,0.9577640514311707,-4.223594856882924,8.105806369039996,False,C_tot=0.0001 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878,0.0001
C_tot,0.22758459260747887,7.0,0.1,0.834,8.85e-05,0.0003878,0.6661056172930182,0.4915721295774951,0.17453348771552313,1.9622596365349357e-09,1.9936281784656743e-09,-3.136854193073858e-11,1.9622596365349357e-09,1.9936281784656743e-09,-3.136854193073858e-11,0.04088040909447783,0.04153392038470155,-0.0006535112902237225,0.9842656006423022,-1.573439935769787,0.9842656006423022,-1.573439935769782,0.9842656006423022,-1.573439935769782,7.939237684402745,False,C_tot=0.000227585 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878,0.00022758459260747887
C_tot,0.5179474679231212,7.0,0.1,0.834,8.85e-05,0.0003878,0.6623516341786955,0.4915721295774951,0.1707795046012004,2.042359741298067e-09,1.9936281784656743e-09,4.873156283239258e-11,2.042359741298067e-09,1.9936281784656743e-09,4.873156283239258e-11,0.04254916127704306,0.04153392038470155,0.0010152408923415068,1.0244436567253463,2.4443656725346274,1.0244436567253463,2.4443656725346403,1.0244436567253463,2.4443656725346403,7.677548937579555,False,C_tot=0.000517947 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878,0.0005179474679231212
C_tot,1.1787686347935873,7.0,0.1,0.834,8.85e-05,0.0003878,0.6569484273736114,0.4915721295774951,0.1653762977961163,2.1576533262589603e-09,1.9936281784656743e-09,1.6402514779328603e-10,2.1576533262589603e-09,1.9936281784656743e-09,1.6402514779328603e-10,0.04495111096372834,0.04153392038470155,0.0034171905790267923,1.08227469372926,8.227469372926008,1.08227469372926,8.22746937292601,1.08227469372926,8.22746937292601,7.276936904488956,False,C_tot=0.00117877 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878,0.0011787686347935872
C_tot,2.682695795279726,7.0,0.1,0.834,8.85e-05,0.0003878,0.6493670436700753,0.4915721295774951,0.15779491409258017,2.3116076161771072e-09,1.9936281784656743e-09,3.1797943771143295e-10,2.3116076161771072e-09,1.9936281784656743e-09,3.1797943771143295e-10,0.04815849200368973,0.04153392038470155,0.006624571618988183,1.1594978648205878,15.949786482058778,1.1594978648205878,15.949786482058785,1.1594978648205878,15.949786482058785,6.696973113531735,False,C_tot=0.0026827 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878,0.002682695795279726
C_tot,6.105402296585329,7.0,0.1,0.834,8.85e-05,0.0003878,0.6390752006700637,0.4915721295774951,0.14750307109256866,2.4976880600423065e-09,1.9936281784656743e-09,5.040598815766322e-10,2.4976880600423065e-09,1.9936281784656743e-09,5.040598815766322e-10,0.05203516791754805,0.04153392038470155,0.010501247532846501,1.2528354519770903,25.283545197709028,1.2528354519770903,25.283545197709042,1.2528354519770903,25.283545197709042,5.9325458686609736,False,C_tot=0.0061054 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878,0.0061054022965853294
C_tot,13.894954943731374,7.0,0.1,0.834,8.85e-05,0.0003878,0.6257250407131661,0.4915721295774951,0.13415291113567107,2.6922624115832557e-09,1.9936281784656743e-09,6.986342331175814e-10,2.6922624115832557e-09,1.9936281784656743e-09,6.986342331175814e-10,0.05608880024131783,0.04153392038470155,0.014554879856616278,1.3504335666318985,35.043356663189854,1.3504335666318985,35.04335666318986,1.3504335666318985,35.04335666318986,5.040729365272412,False,C_tot=0.013895 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878,0.013894954943731374
C_tot,31.622776601683793,7.0,0.1,0.834,8.85e-05,0.0003878,0.609477183690889,0.4915721295774951,0.11790505411339391,2.8495060939285977e-09,1.9936281784656743e-09,8.558779154629234e-10,2.8495060939285977e-09,1.9936281784656743e-09,8.558779154629234e-10,0.05936471029017912,0.04153392038470155,0.017830789905477568,1.4293066905392657,42.93066905392657,1.4293066905392657,42.930669053926586,1.4293066905392657,42.930669053926586,4.1179485003893115,False,C_tot=0.0316228 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878,0.03162277660168379
C_tot,71.96856730011521,7.0,0.1,0.834,8.85e-05,0.0003878,0.591206181894919,0.4915721295774951,0.09963405231742395,2.9178246278988904e-09,1.9936281784656743e-09,9.241964494332161e-10,2.9178246278988904e-09,1.9936281784656743e-09,9.241964494332161e-10,0.06078801308122688,0.04153392038470155,0.01925409269652533,1.4635751337265361,46.35751337265363,1.4635751337265364,46.357513372653635,1.4635751337265364,46.357513372653635,3.2491135094688426,False,C_tot=0.0719686 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878,0.07196856730011521
C_tot,163.78937069540646,7.0,0.1,0.834,8.85e-05,0.0003878,0.572334377228643,0.49157212957749513,0.08076224765114787,2.877338695688191e-09,1.9936281784656743e-09,8.837105172225168e-10,2.877338695688191e-09,1.9936281784656743e-09,8.837105172225168e-10,0.05994455616017065,0.04153392038470155,0.0184106357754691,1.4432674692141607,44.32674692141608,1.443267469214161,44.32674692141608,1.443267469214161,44.32674692141608,2.4856682837682538,False,C_tot=0.163789 M<br>lambda_D=None<br>epsilon_r=78.5<br>T=298<br>pH=7<br>L_Au=1.1e-08<br>L_gap=1e-08<br>L_Pd_len=3.7e-08<br>Cdl_Au=0.2<br>Cdl_C=0.1<br>Cdl_Pd=0.4<br>pzc_Au=0.93<br>pzc_C=0.5<br>pzc_Pd=0.78<br>it0_1=8.85e-05<br>it0_2=0.0003878<br>alpha1=0.5<br>alpha2=0.37<br>z_R1=-1<br>z_O2=1<br>E1_eq=0.1<br>E2_eq=0.834<br>E1_eq_eff=0.1<br>E2_eq_eff=0.834<br>it0_1_eff=8.85e-05<br>it0_2_eff=0.0003878,0.16378937069540647
